Date,Open,High,Low,Close,Adj Close,Volume
9/2/2020,79.589996,80,78.800003,79.489998,79.489998,888900
9/3/2020,78.849998,78.959999,76.709999,77.379997,77.379997,1069300
9/4/2020,77.779999,78.470001,75.599998,77.660004,77.660004,1241500
9/8/2020,76.709999,76.860001,75.870003,76.010002,76.010002,1262300
9/9/2020,76.860001,77.949997,76.550003,77.480003,77.480003,888300
9/10/2020,77.769997,77.940002,76.400002,76.5,76.5,979700
9/11/2020,77.18,77.389999,76.239998,77.019997,77.019997,826100
9/14/2020,77.330002,78.260002,77.269997,77.720001,77.720001,676200
9/15/2020,76.870003,77.300003,76.230003,76.459999,76.459999,1383600
9/16/2020,77.879997,78,76.889999,76.989998,76.989998,1789200
9/17/2020,77.160004,78.290001,76.720001,77.610001,77.610001,1461500
9/18/2020,80.080002,80.169998,78.330002,78.959999,78.959999,1212000
9/21/2020,77.75,78.349998,77,78.269997,78.269997,762500
9/22/2020,79.07,79.080002,77.82,78.699997,78.699997,730800
9/23/2020,78.5,78.540001,76.989998,77.330002,77.330002,873100
9/24/2020,76.970001,78.480003,76.809998,77.779999,77.779999,834700
9/25/2020,76.940002,77.389999,76.389999,77.260002,77.260002,617700
9/28/2020,78.099998,78.099998,76.959999,77.279999,77.279999,790200
9/29/2020,77.43,77.82,77.080002,77.480003,77.480003,449100
9/30/2020,76.75,77.440002,76.279999,76.75,76.75,706700
10/1/2020,76.910004,76.919998,76.150002,76.449997,76.449997,719700
10/2/2020,74,74.949997,73.620003,74,74,1392000
10/5/2020,74.849998,75.220001,74.550003,75.07,75.07,846200
10/6/2020,74.339996,74.410004,73.43,73.540001,73.540001,850800
10/7/2020,73.980003,73.980003,73.099998,73.370003,73.370003,1238400
10/8/2020,73.75,74.300003,73.529999,74.129997,74.129997,744900
10/9/2020,74.349998,74.839996,73.93,74.550003,74.550003,755700
10/12/2020,74.07,74.879997,74.059998,74.589996,74.589996,770900
10/13/2020,74.790001,75.18,74.260002,74.690002,74.690002,907000
10/14/2020,74.610001,74.900002,74.269997,74.410004,74.410004,942800
10/15/2020,73.599998,73.599998,72.580002,73.269997,73.269997,1129100
